REPORT_NUMBER,CRASH_YEAR,CRASH_DATE_AND_TIME,REPORT_DATE_AND_TIME,INVESTIGATING_AGENCY_REPORT_NUMBER,FORM_TYPE,TOTAL_NUMBER_OF_VEHICLES,TOTAL_NUMBER_OF_PERSONS,COUNTY_CODE,CITY_CODE,COUNTY_NAME,CITY_NAME,RURAL_OR_URBAN,NOTIFIED_TIME,DISPATCHED_TIME,ARRIVED_TIME,CLEARED_TIME,COMPLETED_FLAG,NOTIFIED_BY,ON_STREET_ROAD_HIGHWAY,STREET_ADDRESS_NUMBER,LATITUDE,LONGITUDE,FEET_FROM_INTERSECTION,DIRECTION_FROM_INTERSECTION,FROM_INTERSECTION_OF,MILEPOST_NUMBER,ROAD_SYSTEM_IDENTIFER,TYPE_OF_SHOULDER,TYPE_OF_INTERSECTION,PHOTOS_TAKEN,LIGHT_CONDITION,WEATHER_CONDITION,ROAD_SURFACE_CONDITION,SCHOOL_BUS_RELATED_CODE,TYPE_OF_IMPACT,FIRST_HARMFUL_EVENT,LOCATION,INTERCHANGE_FLAG,JUNCTION_FLAG,ROAD_CIRCUMSTANCES_1,ROAD_CIRCUMSTANCES_2,ROAD_CIRCUMSTANCES_3,ENVIRONMENT_CIRCUMSTANCES_1,ENVIRONMENT_CIRCUMSTANCES_2,ENVIRONMENT_CIRCUMSTANCES_3,WORK_ZONE_RELATED_FLAG,CRASH_IN_WORK_ZONE,TYPE_OF_WORK_ZONE,WORKERS_PRESENT,LAW_ENFORCEMENT_PRESENT,INVESTIGATOR_RANK,INVESTIGATING_AGENCY_NAME,INVESTIGATING_AGENCY_TYPE,LOAD_DATE,CODEABLE,S4_CRASH_TYPE,S4_CRASH_TYPE_SIMPLIFIED,S4_CRASH_SEVERITY,S4_CRASH_SEVERITY_DETAIL,S4_DAY_OR_NIGHT,S4_IS_AGGRESSIVE_DRIVING,S4_IS_ALCOHOL_RELATED,S4_IS_CMV_INVOLVED,S4_IS_DISTRACTED,S4_IS_DRUG_RELATED,S4_IS_HIT_AND_RUN,S4_IS_INTERSECTION_RELATED,S4_IS_LANE_DEPARTURE_RELATED,S4_IS_SPEEDING_RELATED,S4_NONE_INJURY_COUNT,S4_INJURY_COUNT,S4_POSSIBLE_INJURY_COUNT,S4_NON_INCAPACITATING_INJURY_COUNT,S4_INCAPACITATING_INJURY_COUNT,S4_FATALITY_COUNT,S4_FATALITY_WITHIN_30_DAYS_COUNT,S4_NON_TRAFFIC_FATALITY_COUNT,S4_TRAILER_COUNT,S4_MOTORCYCLE_COUNT,S4_MOPED_COUNT,S4_NON_MOTORIST_COUNT,S4_BICYCLIST_COUNT,S4_PEDESTRIAN_COUNT,S4_DRIVER_COUNT,S4_AGING_DRIVER_COUNT,S4_TEENAGER_DRIVER_COUNT,S4_PASSENGER_COUNT,S4_UNRESTRAINED_COUNT,S4_UNRESTRAINED_INJURY_COUNT,S4_UNRESTRAINED_INCAPACITATING_INJURY_COUNT,S4_UNRESTRAINED_FATALITY_COUNT,S4_MOTORCYCLIST_COUNT,S4_MOTORCYCLIST_INCAPACITATING_INJURY_COUNT,S4_MOTORCYCLIST_FATALITY_COUNT,S4_IS_PEDESTRIAN_INVOLVED,S4_PEDESTRIAN_INCAPACITATING_INJURY_COUNT,S4_PEDESTRIAN_FATALITY_COUNT,S4_IS_BICYCLIST_INVOLVED,S4_BICYCLIST_INCAPACITATING_INJURY_COUNT,S4_BICYCLIST_FATALITY_COUNT,S4_CITATION_COUNT,S4_CITATION_AMOUNT,S4_PROPERTY_DAMAGE_COUNT,S4_PROPERTY_DAMAGE_AMOUNT,S4_VEHICLE_DAMAGE_COUNT,S4_VEHICLE_DAMAGE_AMOUNT,S4_TOTAL_DAMAGE_AMOUNT,S4_TRANSPORT_BY_EMS_COUNT,S4_TRANSPORT_BY_LAW_ENFORCEMENT_COUNT,S4_TRANSPORT_BY_OTHER_COUNT,S4_GEOLOCATION_STATUS,S4_PRELIMINARY_GEOLOCATION_STATUS,S4_X,S4_Y,S4_LATITUDE,S4_LONGITUDE
25013667,2023,5/24/2023 17:04,5/24/2023 17:04,FHP23ON0271651,L,1,1,22,0,Putnam,Unincorporated,Rural,5/24/2023 17:19,5/24/2023 17:29,5/24/2023 17:57,5/24/2023 20:16,Y,Law Enforcement,1840 BELLAMY ROAD,,29.79836,-81.88989,147,East,RANCHETTE CIRCLE,,Local,Unpaved,T-Intersection,Y,Daylight,Cloudy,Dry,N,Other,Other Non-Collision,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/6/2023 14:55,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,DAY,N,Y,N,Y,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,4,0,0,0,1,5000,5000,1,0,0,Preliminary,Editor Mapped,414042.4374,3296778.597,29.79840222,-81.88942464
25079520,2023,2/4/2023 17:52,8/31/2023 9:54,FHP23ON0061901,L,1,1,48,0,Clay,Unincorporated,Rural,2/4/2023 17:57,2/4/2023 18:02,2/4/2023 18:16,2/5/2023 0:08,Y,Law Enforcement,DOCTORS LAKE DR,,30.15334404,-81.73046933,461,North,ADMIRALS WALK DR E,,County,Unpaved,Not at Intersection,Y,Daylight,Clear,Dry,N,Other,Tree (standing),Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),2/16/2023 18:53,Y,Off Road,Off Road,Fatality,Fatal (within 30 days),DAY,N,Y,N,N,N,N,N,Y,N,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,1,15000,15000,1,0,0,Verified,n/a,429658.6012,3335997.139,30.15329524,-81.73043718
25058584,2023,1/25/2023 1:25,2/15/2023 14:17,FHP23ON0042306,L,1,1,48,0,Clay,Unincorporated,Rural,1/25/2023 1:29,1/25/2023 1:31,1/25/2023 2:00,1/25/2023 3:48,Y,Law Enforcement,GASLINE ROAD,,29.80691955,-82.01170525,,,STATE ROAD 21,,Local,Unpaved,Not at Intersection,Y,Dark - Not Lighted,Cloudy,Dry,N,Other,Overturn/Rollover,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),2/8/2023 14:24,Y,Rollover,Rollover,Fatality,Fatal (within 30 days),NIGHT,N,Y,N,N,N,N,Y,N,N,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,1,50,50,1,0,0,Verified,n/a,402249.6802,3297838.049,29.80708486,-82.01152856
25070160,2023,2/12/2023 0:10,2/12/2023 1:20,FHP23ON0075989,L,1,5,22,0,Putnam,Unincorporated,Rural,2/12/2023 0:15,2/12/2023 0:19,2/12/2023 1:03,2/12/2023 1:48,Y,Law Enforcement,BELLAMY RD,,29.79818,-81.89071,189,East,SPANISH TRL,,Local,Unpaved,Not at Intersection,N,Dark - Not Lighted,Cloudy,Wet,N,Other,Overturn/Rollover,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/21/2023 15:59,Y,Rollover,Rollover,Serious Injury,Incapacitating Injury,NIGHT,N,Y,N,N,N,N,N,Y,N,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,0,0,N,0,0,N,0,0,3,0,0,0,1,10000,10000,1,0,0,Preliminary,Editor Mapped,413559.7619,3296588.07,29.79664925,-81.8944032
25666450,2023,3/20/2023 18:50,3/20/2023 0:00,2023007105,L,1,2,48,0,Clay,Unincorporated,Rural,3/20/2023 18:50,3/20/2023 18:59,3/20/2023 19:04,3/20/2023 19:25,Y,Law Enforcement,WESTOVER RD,3779,30.131198,-81.697209,2900,South,US HIGHWAY 17,,Private Roadway,Unpaved,Not at Intersection,N,Dusk,Clear,Dry,N,,Fell/Jumped From Motor Vehicle,Off Roadway,N,Non-Junction,Other,None,,None,,,N,,,,,DEPUTY,Clay County Sheriff's Office,Sheriff's Office (SO),3/22/2023 14:31,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,1,0,0,Preliminary,Editor Mapped,432842.8959,3333523.403,30.13115274,-81.69721605
89621602,2023,4/11/2023 19:40,4/11/2023 21:03,FHP23ON0189884,L,2,4,48,48,Clay,Middleburg,Urban,4/11/2023 19:50,4/11/2023 20:03,4/11/2023 20:16,4/11/2023 21:51,Y,Law Enforcement,KNIGHT BOXX ROAD,,30.11483,-81.79737,0,,OLD JENNINGS ROAD,,Local,Curb,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Motor Vehicle in Transport,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),4/24/2023 15:28,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,3,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,N,0,0,N,0,0,2,0,0,0,2,10000,10000,1,0,0,Preliminary,Editor Mapped,423184.3566,3331780.238,30.11485248,-81.7973557
25075116,2023,4/3/2023 20:20,4/3/2023 20:52,FHP23ON0174094,L,3,4,48,0,Clay,Unincorporated,Rural,4/3/2023 20:25,4/3/2023 20:26,4/3/2023 20:31,4/3/2023 21:30,Y,Law Enforcement,SR-21,,30.13816732,-81.77384298,70,East,COLLEGE DR,,State,Curb,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),4/13/2023 15:35,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,3,2000,2000,1,0,0,Preliminary,Editor Mapped,425480.5906,3334358.728,30.1382623,-81.77370376
89680457,2023,8/28/2023 20:49,8/28/2023 21:23,FHP23ON0453245,L,2,5,48,44,Clay,Orange Park,Urban,8/28/2023 20:49,8/28/2023 20:53,8/28/2023 21:11,8/28/2023 22:15,Y,Law Enforcement,STATE ROAD 21 (BLANDING BLVD),,30.18702,-81.73924,252,North,WELLS RD,,Interstate,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),9/4/2023 16:28,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,2,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,17000,17000,1,0,0,Preliminary,Editor Mapped,428836.0266,3339815.481,30.18770271,-81.73923544
25061161,2023,1/26/2023 19:06,1/8/2024 15:34,FHP23ON0045666,L,2,4,48,48,Clay,Middleburg,Urban,1/26/2023 19:16,1/26/2023 19:20,1/26/2023 19:42,1/26/2023 23:24,Y,Law Enforcement,COUNTY ROAD 218,,30.06285948,-81.90341755,0,,ORCHID AVE,,County,Paved,Y-Intersection,Y,Dark - Not Lighted,Clear,Dry,N,Other,Pedestrian,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),2/2/2023 14:53,Y,Pedestrian,Pedestrian,Fatality,Fatal (within 30 days),NIGHT,N,Y,N,N,Y,N,N,N,N,3,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,Y,0,1,N,0,0,2,0,0,0,2,5100,5100,0,0,1,Verified,n/a,412917.6512,3326095.072,30.06286304,-81.90344841
25750387,2023,4/2/2023 21:08,4/2/2023 0:00,2023-000679,L,2,2,48,44,Clay,Orange Park,Urban,4/2/2023 21:08,4/2/2023 21:09,4/2/2023 21:11,4/2/2023 22:25,Y,Law Enforcement,US HWY 17 SR 15 PARK AV,,,,139,South,WELLS RD,,U.S.,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,,Orange Park Police Department,Police Department (PD),5/5/2023 23:22,Y,Same Direction Sideswipe,Sideswipe,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,0,0,2,4000,4000,1,0,0,Preliminary,Editor Mapped,432449.64,3339487.486,30.18494918,-81.70167948
25666957,2023,5/4/2023 13:08,5/4/2023 0:00,2023011260,L,2,1,48,0,Clay,Unincorporated,Rural,5/4/2023 13:09,5/4/2023 13:09,5/4/2023 13:10,5/4/2023 13:45,Y,Law Enforcement,KINGSLEY AVE,,30.166205,-81.734021,,,,,Parking Lot,Curb,Not at Intersection,N,Daylight,Clear,Dry,N,,Parked Motor Vehicle,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,PSA,Clay County Sheriff's Office,Sheriff's Office (SO),5/10/2023 15:27,Y,Parked Vehicle,Other,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,1000,1000,1,0,0,Preliminary,Editor Mapped,429246.3939,3337439.104,30.16628313,-81.7348138
25750613,2023,8/24/2023 21:39,8/24/2023 0:00,2023-001582,L,1,2,48,44,Clay,Orange Park,Urban,8/24/2023 21:39,8/24/2023 21:39,,8/24/2023 22:11,Y,Law Enforcement,US17 SR15 PARK AV,,,,71,North,LORING AV,,U.S.,Curb,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Overturn/Rollover,On Roadway,N,Intersection,None,,,None,,,N,,,,,,Orange Park Police Department,Police Department (PD),9/24/2023 23:23,Y,Rollover,Rollover,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,N,0,0,N,0,0,0,0,0,0,1,1000,1000,1,0,0,Preliminary,Editor Mapped,432443.3036,3339018.171,30.18071388,-81.70171527
89607209,2023,4/23/2023 4:57,5/26/2023 15:03,FHP23ON0211963,L,1,1,48,0,Clay,Unincorporated,Rural,4/23/2023 5:02,4/23/2023 5:08,4/23/2023 5:35,4/23/2023 9:00,Y,Law Enforcement,STATE ROAD 21,,30.1819165,-81.73937351,45119918,South,ORANGE PARK NORTHWAY,,State,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Utility Pole/Light Support,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),4/28/2023 14:50,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,Y,N,N,Y,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,2,11500,1,18000,29500,1,0,0,Verified,n/a,428820.4189,3339194.883,30.18210176,-81.73935573
89715241,2023,12/25/2023 21:10,5/31/2024 12:19,FHP23ON0676739,L,1,2,48,44,Clay,Orange Park,Urban,12/25/2023 21:23,12/25/2023 21:33,12/25/2023 22:25,12/26/2023 2:57,N,Law Enforcement,MILLER ST,,30.16789,-81.71317,0,,FILMORE LN,,Local,Curb,T-Intersection,Y,Dark - Lighted,Cloudy,Wet,N,Unknown,Pedalcycle,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),1/9/2024 19:55,Y,Bicycle,Bicycle,Fatality,Fatal (within 30 days),NIGHT,N,N,N,N,N,N,Y,N,N,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,Y,0,1,0,0,0,0,1,150,150,0,0,1,Preliminary,Computer mapped confident by address,431331.8989,3337603.292,30.16788422,-81.71316681
89713094,2023,10/11/2023 6:55,10/11/2023 7:34,FHP23ON0534246,L,2,9,48,0,Clay,Unincorporated,Rural,10/11/2023 6:59,10/11/2023 7:05,10/11/2023 7:28,10/11/2023 8:40,Y,Law Enforcement,SR-16,,29.96546337,-82.01639792,9,North,SR-230,,State,Unpaved,T-Intersection,N,Dusk,Clear,Dry,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),10/22/2023 19:10,Y,Same Direction Sideswipe,Sideswipe,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,1000,1000,1,0,0,Preliminary,Editor Mapped,401935.3518,3315390.567,29.96544233,-82.01638629
89611997,2023,4/29/2023 14:07,6/6/2023 6:36,FHP23ON0223967,L,1,2,48,44,Clay,Orange Park,Rural,4/29/2023 14:12,4/29/2023 14:15,4/29/2023 14:58,4/29/2023 15:50,Y,Law Enforcement,STATE ROAD 21,,30.12363,-81.79759,45113517,East,KNIGHT BOXX RD,,State,Paved,Four-Way Intersection,N,Daylight,Clear,Dry,N,Other,Pedestrian,On Roadway,Y,Intersection-Related,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),5/8/2023 15:20,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,Verified,n/a,423192.7951,3332771.556,30.12379823,-81.79733997
89654017,2023,5/29/2023 13:00,5/29/2023 13:40,FHP23ON0280552,L,2,4,48,0,Clay,Unincorporated,Rural,5/29/2023 13:00,5/29/2023 13:02,5/29/2023 13:25,5/29/2023 14:13,Y,Law Enforcement,KINGSLEY AVENUE,,30.16488533,-81.73466865,454,North,FOXWOOD DRIVE,,State,Unpaved,Not at Intersection,Y,Daylight,Clear,Dry,N,Front to Front,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/3/2023 14:57,Y,Head On,Head On,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,4,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,N,0,0,N,0,0,3,0,0,0,2,40000,40000,4,0,0,Preliminary,Editor Mapped,429251.5568,3337280.616,30.16485329,-81.73474957
25667426,2023,6/22/2023 21:15,6/22/2023 0:00,2023015871,L,2,3,48,0,Clay,Unincorporated,Rural,6/22/2023 21:16,6/22/2023 21:17,6/22/2023 21:24,6/22/2023 22:34,Y,Law Enforcement,HENLEY RD,,30.07736,-81.809185,0,,RUSSELL RD,,Local,Paved,T-Intersection,N,Dark - Lighted,Cloudy,Dry,N,"Sideswipe, Opposite Direction",Motor Vehicle in Transport,On Roadway,Y,Intersection,None,,,None,,,N,,,,,DEPUTY,Clay County Sheriff's Office,Sheriff's Office (SO),6/27/2023 15:33,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,10000,10000,1,0,0,Preliminary,Editor Mapped,422015.5487,3327632.882,30.07735429,-81.80918219
89663211,2023,6/8/2023 18:58,6/8/2023 19:54,FHP23ON0299556,L,2,2,48,0,Clay,Unincorporated,Rural,6/8/2023 19:03,6/8/2023 19:16,6/8/2023 19:24,6/8/2023 21:17,Y,Law Enforcement,SR-21 (BLANDING BLVD),,30.13231998,-81.78346015,0,,JEFFERSON AVE,,State,Unpaved,Four-Way Intersection,N,Daylight,Clear,Dry,N,Other,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/14/2023 15:06,Y,Left Entering,Left Turn,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,45000,45000,2,0,0,Preliminary,Editor Mapped,424530.0646,3333718.17,30.13242364,-81.78352625
25667042,2023,5/17/2023 23:20,6/21/2023 0:00,2023012492,L,2,2,48,0,Clay,Unincorporated,Rural,5/17/2023 23:21,5/17/2023 23:23,5/17/2023 23:27,5/17/2023 1:00,Y,Law Enforcement,LOCH RANE BLVD,,30.16916,-81.754647,45119432,South,GLENLYON DR,,Local,Unpaved,T-Intersection,N,Dark - Not Lighted,Cloudy,Wet,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,DEPUTY,Clay County Sheriff's Office,Sheriff's Office (SO),5/23/2023 14:55,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,NIGHT,Y,N,N,N,N,Y,Y,N,N,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,2,4500,2,18000,22500,1,0,0,Verified,n/a,427339.0836,3337769.737,30.16915421,-81.75464353
25667073,2023,5/19/2023 14:05,5/19/2023 0:00,2023012727,L,1,2,48,0,Clay,Unincorporated,Rural,5/19/2023 14:09,5/19/2023 14:10,5/19/2023 14:15,5/19/2023 14:04,Y,Law Enforcement,FILMORE ST,622,30.149542,-81.759308,,,,,Parking Lot,Curb,Not at Intersection,N,Daylight,Clear,"Mud, Dirt, Gravel",N,,Pedestrian,In Parking Lane or Zone,N,Non-Junction,None,,,None,,,N,,,,,DEPUTY,Clay County Sheriff's Office,Sheriff's Office (SO),6/3/2023 14:57,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,Verified,n/a,426875.7814,3335598.777,30.14953658,-81.75930484
25669428,2023,12/23/2023 18:50,12/23/2023 0:00,2023032627,L,1,2,48,0,Clay,Unincorporated,Rural,12/23/2023 18:52,12/23/2023 18:56,12/23/2023 19:00,12/23/2023 20:07,Y,Law Enforcement,ISLAND LN,1595,30.102828,-81.714218,,,,,Parking Lot,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,,Pedestrian,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,PAT,Clay County Sheriff's Office,Sheriff's Office (SO),1/18/2024 2:56,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,1,100,1,500,600,0,0,1,Verified,n/a,431185.8455,3330394.135,30.10282254,-81.71421502
25667573,2023,7/7/2023 10:37,7/25/2023 0:00,2023017146,L,2,3,48,0,Clay,Unincorporated,Rural,7/7/2023 10:41,7/7/2023 10:44,7/7/2023 10:49,7/7/2023 11:46,Y,Law Enforcement,BLANDING BLVD,,30.098937,-81.837111,1803,East,STATE ROAD 23,,State,Paved,T-Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Intersection-Related,None,,,None,,,N,,,,,PSA,Clay County Sheriff's Office,Sheriff's Office (SO),7/8/2023 14:51,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,1000,1000,1,0,0,Preliminary,Editor Mapped,419341.6251,3330043.326,30.09893127,-81.83710811
89654586,2023,5/20/2023 20:20,6/29/2023 13:46,FHP23ON0264317,L,1,1,48,0,Clay,Unincorporated,Rural,5/20/2023 20:28,5/20/2023 20:28,5/20/2023 20:28,5/20/2023 21:39,Y,Law Enforcement,DOCTORS LAKE DRIVE,,30.14849804,-81.73357064,379,South,SHADY OAK LANE,,Local,Unpaved,Not at Intersection,Y,Dusk,Clear,Dry,N,Other,Tree (standing),Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),5/31/2023 14:52,Y,Off Road,Off Road,Fatality,Fatal (within 30 days),NIGHT,N,N,N,N,N,N,N,Y,N,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,1,5000,5000,1,0,0,Verified,n/a,429344.2078,3335468.524,30.14850699,-81.73366637
89654018,2023,5/30/2023 15:20,5/30/2023 16:18,FHP23ON0282623,L,1,2,48,0,Clay,Unincorporated,Rural,5/30/2023 15:24,5/30/2023 15:29,5/30/2023 15:39,5/30/2023 16:51,Y,Law Enforcement,SANDRIDGE RD,,30.04614743,-81.79607161,208209105,West,SOUTHBANK CIRCLE,,County,Unpaved,Not at Intersection,N,Daylight,Clear,Dry,N,Other,Pedestrian,On Roadway,N,Non-Junction,None,,,None,,,Y,Before the First Work Zone Warning Sign,Work on Shoulder or Median,Y,N,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),6/2/2023 14:49,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,1,500,500,1,0,0,Verified,n/a,423256.2209,3324167.092,30.04615882,-81.79605949
89648211,2023,7/4/2023 18:25,7/4/2023 18:50,FHP23ON0348386,L,2,6,48,0,Clay,Unincorporated,Rural,7/4/2023 18:30,7/4/2023 18:32,7/4/2023 18:36,7/4/2023 19:23,Y,Law Enforcement,STATE ROAD 21,,30.15859,-81.7472,0,,BELMONT BOULEVARD,,State,Curb,Four-Way Intersection,N,Daylight,Cloudy,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),7/16/2023 14:41,Y,Other,Other,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,0,6,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,25000,25000,1,0,0,Preliminary,Editor Mapped,428047.7756,3336600.505,30.15864564,-81.74720414
